Name,Level,Department,Year,Non-Resident M,Non-Resident F,Unknown M,Unknown F,Hispanic M,Hispanic F,American Indian M,American Indian F,Asian M,Asian F,Black M,Black F,Pacific Islander M,Pacific Islander F,White M,White F,TwoorMore M,TwoorMore F,Total M,Total F,Total O,Total
McMaster University,Undergrad,Computer Engineering & Management,Sophomore,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12
McMaster University,Undergrad,Computer Engineering & Management,Junior,1,1,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,11
McMaster University,Undergrad,Computer Engineering & Management,Senior,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6
McMaster University,Undergrad,Computer Engineering & Society,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Computer Engineering & Society,Sophomore,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
McMaster University,Undergrad,Computer Engineering & Society,Junior,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
McMaster University,Undergrad,Computer Engineering & Society,Senior,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
McMaster University,Undergrad,Electrical Engineering,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Electrical Engineering,Sophomore,30,9,74,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,19,0,123
McMaster University,Undergrad,Electrical Engineering,Junior,24,5,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,13,0,87
McMaster University,Undergrad,Electrical Engineering,Senior,13,7,75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,15,0,103
McMaster University,Undergrad,Electrical Engineering & Biomedical Engineering,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Electrical Engineering & Biomedical Engineering,Sophomore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Electrical Engineering & Biomedical Engineering,Junior,5,6,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,24,0,57
McMaster University,Undergrad,Electrical Engineering & Biomedical Engineering,Senior,1,1,31,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,18,0,50
McMaster University,Undergrad,Electrical Engineering & Management,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Electrical Engineering & Management,Sophomore,4,1,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,22
McMaster University,Undergrad,Electrical Engineering & Management,Junior,0,4,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,16
McMaster University,Undergrad,Electrical Engineering & Management,Senior,1,1,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,0,34
McMaster University,Undergrad,Electrical Engineering & Society,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Electrical Engineering & Society,Sophomore,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,12
McMaster University,Undergrad,Electrical Engineering & Society,Junior,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,7
McMaster University,Undergrad,Electrical Engineering & Society,Senior,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,9
McMaster University,Undergrad,Engineering 1 / Common First Year,Freshmen,136,33,612,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,234,0,982
McMaster University,Undergrad,Engineering 1 / Common First Year,Sophomore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Engineering 1 / Common First Year,Junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Engineering 1 / Common First Year,Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Engineering Physics,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Engineering Physics,Sophomore,2,0,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,29
McMaster University,Undergrad,Engineering Physics,Junior,1,1,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,11,0,36
McMaster University,Undergrad,Engineering Physics,Senior,0,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,29
McMaster University,Undergrad,Engineering Physics & Management,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Engineering Physics & Management,Sophomore,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8
McMaster University,Undergrad,Engineering Physics & Management,Junior,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6
McMaster University,Undergrad,Engineering Physics & Management,Senior,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,11
McMaster University,Undergrad,Engineering Physics & Society,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Engineering Physics & Society,Sophomore,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6
McMaster University,Undergrad,Engineering Physics & Society,Junior,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4
McMaster University,Undergrad,Engineering Physics & Society,Senior,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,5
McMaster University,Undergrad,Integrated Biomed Eng & Health Sciences / Common First Year,Freshmen,4,1,64,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,73,0,141
McMaster University,Undergrad,Integrated Biomed Eng & Health Sciences / Common First Year,Sophomore,1,2,35,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,54,0,90
McMaster University,Undergrad,Integrated Biomed Eng & Health Sciences / Common First Year,Junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Integrated Biomed Eng & Health Sciences / Common First Year,Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Materials Engineering,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Materials Engineering,Sophomore,2,2,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,31
McMaster University,Undergrad,Materials Engineering,Junior,4,3,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0,38
McMaster University,Undergrad,Materials Engineering,Senior,4,0,29,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,0,41
McMaster University,Undergrad,Materials Engineering & Management,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Materials Engineering & Management,Sophomore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
McMaster University,Undergrad,Materials Engineering & Management,Junior,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
McMaster University,Undergrad,Materials Engineering & Management,Senior,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
McMaster University,Undergrad,Materials Engineering & Society,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Materials Engineering & Society,Sophomore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
McMaster University,Undergrad,Materials Engineering & Society,Junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Materials Engineering & Society,Senior,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,8
McMaster University,Undergrad,Mechanical Engineering,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Mechanical Engineering,Sophomore,16,0,84,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,15,0,115
McMaster University,Undergrad,Mechanical Engineering,Junior,20,5,96,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,19,0,135
McMaster University,Undergrad,Mechanical Engineering,Senior,11,3,59,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,9,0,79
McMaster University,Undergrad,Mechanical Engineering & Management,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Mechanical Engineering & Management,Sophomore,1,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,18
McMaster University,Undergrad,Mechanical Engineering & Management,Junior,4,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0,36
McMaster University,Undergrad,Mechanical Engineering & Management,Senior,2,1,67,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,6,0,75
McMaster University,Undergrad,Mechanical Engineering & Society,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Mechanical Engineering & Society,Sophomore,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5
McMaster University,Undergrad,Mechanical Engineering & Society,Junior,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,14
McMaster University,Undergrad,Mechanical Engineering & Society,Senior,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,17
McMaster University,Undergrad,Mechatronics Engineering,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Mechatronics Engineering,Sophomore,20,1,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5,0,51
McMaster University,Undergrad,Mechatronics Engineering,Junior,14,2,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0,52
McMaster University,Undergrad,Mechatronics Engineering,Senior,6,1,28,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,0,44
McMaster University,Undergrad,Mechatronics Engineering & Management,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Mechatronics Engineering & Management,Sophomore,2,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,20
McMaster University,Undergrad,Mechatronics Engineering & Management,Junior,1,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,27
McMaster University,Undergrad,Mechatronics Engineering & Management,Senior,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,32
McMaster University,Undergrad,Mechatronics Engineering & Society,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Mechatronics Engineering & Society,Sophomore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
McMaster University,Undergrad,Mechatronics Engineering & Society,Junior,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
McMaster University,Undergrad,Mechatronics Engineering & Society,Senior,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4
McMaster University,Undergrad,Software Engineering,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Software Engineering,Sophomore,21,2,66,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,9,0,96
McMaster University,Undergrad,Software Engineering,Junior,13,2,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,10,0,79
McMaster University,Undergrad,Software Engineering,Senior,2,0,50,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9,0,61
McMaster University,Undergrad,Software Engineering & Embedded Systems Design,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Software Engineering & Embedded Systems Design,Sophomore,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4
McMaster University,Undergrad,Software Engineering & Embedded Systems Design,Junior,4,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,0,19
McMaster University,Undergrad,Software Engineering & Embedded Systems Design,Senior,2,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,18
McMaster University,Undergrad,Software Engineering & Management,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Software Engineering & Management,Sophomore,0,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,28
McMaster University,Undergrad,Software Engineering & Management,Junior,2,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,20
McMaster University,Undergrad,Software Engineering & Management,Senior,1,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,0,27
McMaster University,Undergrad,Software Engineering & Society,Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Software Engineering & Society,Sophomore,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
McMaster University,Undergrad,Software Engineering & Society,Junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Software Engineering & Society,Senior,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4
McMaster University,Undergrad,Software Engineering (Game Design),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Software Engineering (Game Design),Sophomore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Software Engineering (Game Design),Junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Undergrad,Software Engineering (Game Design),Senior,4,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,0,28
McMaster University,Grad,Biomedical Engineering,Master's,3,5,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,0,29
McMaster University,Grad,Chemical Engineering,Master's,8,6,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,14,0,33
McMaster University,Grad,Civil Engineering,Master's,3,3,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,9,0,26
McMaster University,Grad,Computer Science,Master's,8,5,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,25
McMaster University,Grad,Computing & Software,Master's,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5
McMaster University,Grad,Electrical & Computer Engineering,Master's,25,16,28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,21,0,74
McMaster University,Grad,Engineering & Public Policy,Master's,10,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,24
McMaster University,Grad,Engineering Design,Master's,30,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,11,0,49
McMaster University,Grad,Engineering Physics,Master's,6,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,25
McMaster University,Grad,Entrepreneurship & Innovation,Master's,19,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,12,0,33
McMaster University,Grad,Manufacturing Engineering,Master's,46,2,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,5,0,64
McMaster University,Grad,Materials Engineering,Master's,5,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,10,0,27
McMaster University,Grad,Materials Science,Master's,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
McMaster University,Grad,Mechanical Engineering,Master's,23,10,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,14,0,57
McMaster University,Grad,Mechatronics,Master's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McMaster University,Grad,Nuclear Engineering (UNENE),Master's,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
McMaster University,Grad,Software Engineering,Master's,3,2,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,0,25
McMaster University,Grad,Software Engineering & Virtual Systems Design,Master's,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
McMaster University,Grad,Technology Entrepreneurship & Innovation,Master's,9,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,0,28
McMaster University,Grad,Biomedical Engineering,Doctoral,8,2,17,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,10,0,35
McMaster University,Grad,Chemical Engineering,Doctoral,25,12,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,16,0,56
McMaster University,Grad,Civil Engineering,Doctoral,35,10,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,13,0,60
McMaster University,Grad,Computer Science,Doctoral,13,2,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,29
McMaster University,Grad,Electrical & Computer Engineering,Doctoral,48,13,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,0,80
McMaster University,Grad,Engineering Physics,Doctoral,10,3,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,0,35
McMaster University,Grad,Materials Engineering,Doctoral,10,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,26
McMaster University,Grad,Materials Science,Doctoral,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,6
McMaster University,Grad,Mechanical Engineering,Doctoral,47,13,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,17,0,73
McMaster University,Grad,Software Engineering,Doctoral,2,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,16
The University of Memphis,Undergrad,Biomedical Engineering (B.S.),Freshmen,1,0,2,1,9,2,0,0,3,3,4,5,0,0,15,13,1,5,35,29,0,64
The University of Memphis,Undergrad,Biomedical Engineering (B.S.),Sophomore,3,2,0,0,1,1,0,0,2,1,3,4,0,0,18,12,2,0,29,20,0,49
The University of Memphis,Undergrad,Biomedical Engineering (B.S.),Junior,0,1,0,0,1,2,0,0,1,3,4,5,0,0,12,6,2,0,20,17,0,37
The University of Memphis,Undergrad,Biomedical Engineering (B.S.),Senior,2,1,0,0,0,2,0,0,9,3,4,3,0,0,14,14,4,2,33,25,0,58
The University of Memphis,Undergrad,Civil Engineering (B.S.),Freshmen,5,0,3,1,9,2,1,0,1,0,12,5,0,0,19,2,0,1,50,11,0,61
The University of Memphis,Undergrad,Civil Engineering (B.S.),Sophomore,6,1,0,0,0,3,0,0,0,0,3,7,0,0,12,4,0,0,21,15,0,36
The University of Memphis,Undergrad,Civil Engineering (B.S.),Junior,4,0,1,0,0,0,0,0,1,0,2,0,0,0,18,3,0,0,26,3,0,29
The University of Memphis,Undergrad,Civil Engineering (B.S.),Senior,5,0,0,0,3,2,0,0,2,1,4,1,0,0,24,6,0,0,38,10,0,48
The University of Memphis,Undergrad,Computer Engineering (B.S.),Freshmen,1,0,3,0,3,0,0,0,5,1,13,4,0,0,22,3,4,0,51,8,0,59
The University of Memphis,Undergrad,Computer Engineering (B.S.),Sophomore,4,1,0,0,1,0,0,0,2,0,11,1,0,0,10,4,1,0,29,6,0,35
The University of Memphis,Undergrad,Computer Engineering (B.S.),Junior,0,0,0,0,1,0,0,0,1,0,4,1,0,0,17,1,0,0,23,2,0,25
The University of Memphis,Undergrad,Computer Engineering (B.S.),Senior,2,0,0,0,1,1,0,0,2,0,2,1,0,0,12,1,2,0,21,3,0,24
The University of Memphis,Undergrad,Computer Science (B.S.)1,Freshmen,1,0,3,0,6,0,0,0,7,4,26,8,0,0,47,9,6,1,96,22,0,118
The University of Memphis,Undergrad,Computer Science (B.S.)1,Sophomore,1,0,0,0,3,1,0,0,4,1,13,5,0,0,26,1,2,1,49,9,0,58
The University of Memphis,Undergrad,Computer Science (B.S.)1,Junior,3,0,2,0,5,0,1,0,4,2,16,2,0,0,25,3,1,0,57,7,0,64
The University of Memphis,Undergrad,Computer Science (B.S.)1,Senior,2,0,0,0,2,1,1,0,4,1,9,1,0,0,36,3,2,0,56,6,0,62
The University of Memphis,Undergrad,Electrical Engineering (B.S.),Freshmen,4,0,2,0,2,0,0,0,0,0,6,1,0,0,15,0,2,0,31,1,0,32
The University of Memphis,Undergrad,Electrical Engineering (B.S.),Sophomore,8,0,0,0,0,0,0,0,1,0,2,0,0,0,5,2,1,0,17,2,0,19
The University of Memphis,Undergrad,Electrical Engineering (B.S.),Junior,1,0,1,0,1,0,1,0,2,0,1,1,0,0,13,1,0,0,20,2,0,22
The University of Memphis,Undergrad,Electrical Engineering (B.S.),Senior,4,0,0,0,2,0,0,0,1,0,2,1,0,0,19,2,2,0,30,3,0,33
The University of Memphis,Undergrad,Mechanical Engineering (B.S.),Freshmen,2,0,4,0,2,0,0,0,8,0,14,7,0,0,42,2,4,1,76,10,0,86
The University of Memphis,Undergrad,Mechanical Engineering (B.S.),Sophomore,7,0,0,0,6,0,0,0,2,0,17,0,0,0,33,5,2,0,67,5,0,72
The University of Memphis,Undergrad,Mechanical Engineering (B.S.),Junior,4,1,0,0,1,1,0,0,3,2,5,0,0,0,30,4,1,0,44,8,0,52
The University of Memphis,Undergrad,Mechanical Engineering (B.S.),Senior,7,0,0,0,4,2,0,0,6,0,6,2,0,0,39,7,1,3,63,14,0,77
The University of Memphis,Grad,Biomedical Engineering (M.S.),Master's,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,5,0,0,5
The University of Memphis,Grad,Civil Engineering (M.S.),Master's,7,2,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,9,3,0,12
The University of Memphis,Grad,Computer Science (M.S.)1,Master's,14,5,0,0,0,0,0,0,2,2,2,0,0,0,6,1,0,0,24,8,0,32
The University of Memphis,Grad,Electrical and Computer Engineering (M.S.),Master's,4,3,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,6,5,0,11
The University of Memphis,Grad,Mechanical Engineering (M.S.),Master's,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,7
The University of Memphis,Grad,Biomedical Engineering (Ph.D.),Doctoral,0,3,0,0,1,0,0,0,1,1,1,0,0,0,4,2,0,0,7,6,0,13
The University of Memphis,Grad,Computer Science (Ph.D.)1,Doctoral,26,10,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,31,11,0,42
The University of Memphis,Grad,Engineering (Ph.D.),Doctoral,19,7,0,0,0,0,0,0,3,0,1,0,0,0,7,1,0,0,30,8,0,38
Mercer University,Undergrad,,Freshmen,,,,,,,,,,,,,,,,,,,,,,30
Mercer University,Undergrad,,Sophomore,,,,,,,,,,,,,,,,,,,,,,12
Mercer University,Undergrad,,Junior,,,,,,,,,,,,,,,,,,,,,,4
Mercer University,Undergrad,,Senior,,,,,,,,,,,,,,,,,,,,,,2
Mercer University,Undergrad,Biomedical Specialization (B.S.E.),Freshmen,1,0,0,0,0,1,0,0,3,4,3,7,0,0,8,7,1,1,16,20,0,36
Mercer University,Undergrad,Biomedical Specialization (B.S.E.),Sophomore,0,1,0,1,2,0,0,0,1,1,3,4,0,0,9,10,0,1,15,18,0,33
Mercer University,Undergrad,Biomedical Specialization (B.S.E.),Junior,1,0,0,2,1,1,0,0,3,2,1,3,0,0,10,11,0,0,16,19,0,35
Mercer University,Undergrad,Biomedical Specialization (B.S.E.),Senior,0,1,1,0,2,1,0,0,3,1,2,1,0,0,12,10,0,0,20,14,0,34
Mercer University,Undergrad,Civil Specialization (B.S.E.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
Mercer University,Undergrad,Civil Specialization (B.S.E.),Sophomore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
Mercer University,Undergrad,Civil Specialization (B.S.E.),Junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Mercer University,Undergrad,Civil Specialization (B.S.E.),Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Mercer University,Undergrad,Civil Specialization (B.S.E.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercer University,Undergrad,Civil Specialization (B.S.E.),Sophomore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercer University,Undergrad,Civil Specialization (B.S.E.),Junior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercer University,Undergrad,Civil Specialization (B.S.E.),Senior,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercer University,Undergrad,Computer Specialization (B.S.E.),Freshmen,0,0,1,0,1,0,0,0,1,0,3,2,0,0,8,0,2,0,16,2,0,18
Mercer University,Undergrad,Computer Specialization (B.S.E.),Sophomore,0,0,1,0,0,1,0,0,1,1,6,0,0,0,12,1,3,0,23,3,0,26
Mercer University,Undergrad,Computer Specialization (B.S.E.),Junior,1,0,0,0,1,0,0,0,1,2,2,1,0,0,11,1,3,0,19,4,0,23
Mercer University,Undergrad,Computer Specialization (B.S.E.),Senior,0,0,1,1,0,0,0,0,0,1,2,0,0,0,6,0,1,0,10,2,0,12
Mercer University,Undergrad,Electrical Specialization (B.S.E.),Freshmen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,6
Mercer University,Undergrad,Electrical Specialization (B.S.E.),Sophomore,0,0,0,0,2,0,0,0,2,0,0,0,0,0,7,1,0,0,11,1,0,12
Mercer University,Undergrad,Electrical Specialization (B.S.E.),Junior,1,0,0,1,0,0,0,0,0,0,1,0,0,0,6,1,0,0,8,2,0,10
Mercer University,Undergrad,Electrical Specialization (B.S.E.),Senior,0,0,1,0,0,0,0,0,0,2,2,0,0,0,14,6,0,0,17,8,0,25
Mercer University,Undergrad,Environmental Specialization (B.S.E.),Freshmen,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,3,2,0,5
Mercer University,Undergrad,Environmental Specialization (B.S.E.),Sophomore,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,2,4,0,6
Mercer University,Undergrad,Environmental Specialization (B.S.E.),Junior,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,4,0,1,5,6,0,11
Mercer University,Undergrad,Environmental Specialization (B.S.E.),Senior,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,5,2,1,3,8,0,11
Mercer University,Undergrad,Industrial Management (B.S.),Freshmen,1,0,1,0,1,1,0,0,3,0,5,2,0,0,6,3,1,0,18,6,0,24
Mercer University,Undergrad,Industrial Management (B.S.),Sophomore,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,4,4,0,8
